Media Outlet,Publication URL,Region,Estimated Traffic,Estimated Views,Estimated Clicks,Publication Date,Feed Name,Source File,Estimated Traffic/Views/Clicks,Headline,pub_dayofweek,pub_hour,pub_month,pub_age_days,Predicted Estimated Clicks
India PR Distribution,https://news.google.com/rss/articles/CBMihwFBVV95cUxNZHVvb0hZbUFXeWpCZzc0LTR1cGpTQU9scHk1ekxWQVlqaEw2aXJIbUFsYjBudGM4dWp4UVVGdVlSYTRTV2pQZF9pN09jSEhsR0dUTGtyeWRndXBqVTZkUXZLdGhKV2RDaEdxVmhOVXdfTVpNNjFMV09HY0JnRVBDVngxbTd4bUE?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,25 Benefits of Press Release Distribution for Brand Visibility - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMicEFVX3lxTE0tMUEwSksyN2tsTnMxN01sWWVWUnVIMTFtMkVzSlp0ZU9mQnBSWVMyNEduSmM2cUh1SmIwdi1GQmY1T1BnUXROTHl2bG42QzRkUDExQWRLQTZvNWVGSDNmOHViZWRnSURoUkVzYXphcXU?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,Top 10 Essential Telugu Newspapers & News Sites | Telugu Media - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMikwFBVV95cUxNeTVnS2hzamM5dDhjVW91YXZORTBOZEk3RlE3STNaYnF1bldPbU54N3QyZE8tSXEwekpUQlB0QWRjUVg2SnlhTzlsMVkwaENDZWRmT3N6RUtTdnVDdmlVMUNWeldrTmZDTmxReHhOMXo5QUY0Yk5leWsyWnM3WVFwZTNQVWM1UExnZnpXZ1h2dmptb0E?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,Content Writing and Public Relations for Brand Building: Guide - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMimgFBVV95cUxNWXYzYVJRX3lXTXNTN1BjYVhvYlpCQ3d4VlpXZE1WTjJvNDZrLXRYR2hBeGdnNE5IVVpJbzVySVcwMlAzSXI1enRrSm1USGhyNGppdHljNGowMWlucWlKYUhJUFNHY092dzhQZDdCamdfTjRtR1d2RXJCMkpwTGM5d2I4NVRZdjhUTUtDV3UzeFlVbXV0c3QzcV9B?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,Press Release Syndication Guide: Boost Brand Visibility - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMiekFVX3lxTE10LUJINXJscHZaSGdRLTRxbFVQcVRwTWowdThvby1CZlBLLW9DdGpFQlpyNHdlRFBjVldNX01mdEZrVHZrZFBaQW4zUEpKLWhEQjkxbFJEcXFVdEVxZFQ1U3VKZG5BSmtQbW14Zy03bHYzOEVVM3NNOVZR?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,"The complete Guide to Press Release Submission, Free Press Release Sample - India PR distribution",,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMihgFBVV95cUxOcDhGUkdyZmRjTkp5bDMyd1ZfMXBWZTNmSEtXSF8yZVd2NzlaYXJtbmdwMHE5RlJLanFEaENsYjZPcmc2bXduOXRGXzlVTHl1a3lNRGh4SUIwWU50ZlRRRHB6dU42WW1KVnFjVk5XZm1CVXV2amhMS1d5a3JLd0liY2lENm9MUQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,An actionable Guide on how to Write and Distribute a Press Release - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMidkFVX3lxTFB6SC15Z3FsRWEzVldUMWQ1aU9EaURueWdqTGZOTlRvQUZOMlNUSzFvYXlLclZnQ29KQy1xUnBpcS1TRkJGN01ZaHEyM0JwWkpoSGhpTnpxV2prVlhmOWp1T2N0Tm9pNlpvbEl2TnBpVWhqZXJtYXc?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,Free Press Release Sample and Guide to get a wide coverage - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBVb0lKVXFKWjByalpMZHVkdFR0UHdVZkk0OEFMcTcweVdpTUhvY0R1aW5pMi1vQTlReHZNNGJ0TEN4RVZNcWNPS0hxWEgwMHBKUVVxRFktUEE4MTE1MjFR?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,Premium Press Release Distribution: Elevate Your Reach - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMibkFVX3lxTFA2ZTBHeXlZc1RJNzA1RkhadkItendxZlBTWjBLVzJieWxtSllsVDZkM0JoZDVuU0Z0V1pTcFkzMW96TG9SMXdlYmNwT1F1Y2tGWGdyV2RNUE9VTGM0WDNHVUViWVVMQW5zaFU2Yjl3?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,Professional Press Release Writing Services in India | Craft Your Story - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9wOW5MNlJKcWhreVREdGRyMWJib0VUcXZ3bk1CeGluNHNYbWRqZkp1RlBDYk1ld21jX2VuLWVKMWVGVFdxalpORjlEQWVHaW9EdFRuVWNXa3BUSG5KaFRNV1Baaw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,1 Press Release - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMiZEFVX3lxTE00X3N2aHg1RjVDSkJvaFIwWVprWGRuZjdhYkJQd3J2RmkyNmpaUEx6OTBrTDRQZTBMTGhkZnkxNTZzMkN6TFFEYTNnSGU2UlczR0MyOGkzNEVqcmJIVTlUNEREV0M?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,India PR Distribution - India PR distribution,,,,,766.9603082135183
India PR Distribution,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBhLUpsR0RNbVNuVmZ1WHpjLWJVOHRldWVzbTJaSVNKV0p3NXFtS0Z2TUd2Y093OEhxaXRfcnJveHl3ZS1zZnJ1aHBSckQ1eTNyWE0zUncwWVA4TE1pbHIw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,India,,,,,India PR Distribution,indiapr_2025-10-22.csv,,CONTACT INDIA PR DISTRIBUTION - India PR distribution,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMia0FVX3lxTE9iVVdCbG9GRkk3R3N0d29VSjdwd2ZkWUVoWkdESmpmajVkN192Q0cteTdWSHVTMkx1YzRURnh1bnVnX003VEVid0Z0TmFNQ0NhcXVoWVIzV0dnUGVISFR1a0tjSEVvWVVSRHR3?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Compare Distribution Plans - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMizgFBVV95cUxPUHZ0SUx2UUxpYmNwX084SXI1LUM1d1FDRGFyLVFSdWVMMXRhQzRUUkpuaTM1OXZ1RVBMTVlTRzI2bmU0Y2llSllVQW5GVkpCSlZidVVZb0hmVVpxa1JPbEQyNXNwekNySFBkNzZ1dWk1cjRYUlBQcTZxTDQwd0JybWFnYUFLaVVseXFlVHlfb0JLaTl3dTF5UlhtM1VTbjlzeHkzNkQwNFk5TUxYNFk0V1c5SzE5TzBZY3V5RGFPTGhGWTk4UFJQUGFVRTFxUQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Tiffany Newell Honored by Cambridge Who's Who for Excellence in Special Education - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMingFBVV95cUxQRFBrcWxBdnZKQUVSakdJNnhFWkptZm8yVEcyeWxldDBHRlFMQmVudGsxd1ZvU3J6d2JWWWlqSkhZbjNvUC1Ja2JEbUoyQk1tVi1UMTMwVjlGaGs5Z1hYOE5OZmlZRElBaUNVZ1FtMzg1dHRwMFRLb3FhYXlPQzV6T0hOQV9jQmhtSEJTZGZnQndxeEhEQXhnd1RKb0hkZw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Chaikin Trial Group Earns BBB® Accreditation - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMixAJBVV95cUxQbVpTOHNiOXJMVERoa2hkcnpQcWhTRmVNX0ZvenRwRXFtY0kzd1NLUkFBQlZPRFEtbk93TW1JYXFvdzdwaVBQSWZGeERFZ29RVTRld002eVRFQ1prSE5sUDN0MDY4YU10RThvLWw5dHkwMEs5cW40X05QU0dQTE80TlBEVTRNN1E4dG1ZTERQSE0wZ1BJNTJCUTFnU1VZdmYxSGEzVWFxbTV3cTN0ZlRnR1NBQ1N5MV9MbjJqZTBQdkFRTHlhWlpseHpwNnVVemQ2NVJnLUVxX3FsZVlKci16c1Bwb0JleC1vSFlGTkxmd0I1aHp4TWxYMXVoVFFPZC1NZmNkWnlwN2E0YmZQSGZVYmdNcHdMUzVOcXlFT1ZEU1E0M2ZyV0xiempka3JBVWhpVG9aRTVfQ3VwS0l5OHBUNXIya24?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,"Clinical Psychologists Tony Iezzi, Ph.D., and Melanie P. Duckworth, Ph.D., Release Reenactments: Break the Behavior Patterns That Keep You Stuck in Trauma, Stress, and Everyday Life - 24-7 Press Release",,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOZ25aNmEzdmQzNWpzVGZKaVRMNnR2cEZxdHpCby05bHhrMGZocWFZbUoyUXBqZXdycmVNQ1hmZ1ozU1E5Zi02ekpnenpZZzZJdmhEZG9abzJYeDFXdll0bnZVcFpFeEcyTDBfMzVuVVFWMTY2Z3FnVW5xdzBKLUw5VVF5YkVZVVJGLXhfam5FMU5BcUtwa0Z6aTRIMjN4XzFiRWVfdUlBRy1xaGRkeEQwVXV0cG1BZi1wQ1pNRjdFM2FaaGFHOUFZLU9wNmFMdlRhcFVSX0Ezdm5TZEJzT1NCQUhTRnl6Q00wLU5JTnl2SQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,"A 24-Hour Global Virtual Marathon Celebrating Talent, Education, and Advocacy in the Sickle Cell Community - 24-7 Press Release",,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMilgJBVV95cUxQMVctOXhmaG1KMm5BcWVFS2M0am1RclhzaGFDSmo4aVFKWkNJQ0xUYko0MXoyYkJMZHc0N2FEdXlKcnp3QkZPb0FXTDQ4c0tJMXVBQzlhc21yTUdnVUNJVjZmMzM3TE82UWdZa0t3MzdqbkNVX1h0dWJmNXVlV0NJZVdoRjZCZWR5a1B1bWlyRGFYdExmRE1fWHdxa19hR2JRQ080cHFKNFhFSUN0aXI1Qm9zeHNTOVFGTlNabm5SNjR1ZlVUaUN6Z1AybXNVU3FKR1pkQmwxbnBNTzFDWlNVcVdyRWNkTTFKTGc5ODZsTXRwVVRzZmRXU1ZVbndRTEstbVFUbGI0ckswZUhkOFo0dVM4V28zZw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,"Award Winning Author Bobbie Bennett Announces Bestseller Status For Her Latest Book, Widowhood, The Next Chapter: I'm Still Here - Now What? - 24-7 Press Release",,,,,766.9603082135183
Accesswire,https://news.google.com/rss/articles/CBMihgFBVV95cUxOUW5YMDBRNWVSN3JycWdmbTdNa1VhNlF6a1pPMGhDNkR4d2c0TWs1RUhtOVhacEN5a1BSbmZvT1RVZUhVdHpOMkZNOUlnZVloNEE0d25ZdU9OZWliMTZIVUM1Y09hSkpNUWNPVEhDZXo2a0hNUk82djZ2dDZyRmJXT0dsaFkzZw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,Accesswire,accesswire_2025-10-22.csv,,- ACCESS Newswire,,,,,766.9603082135183
Accesswire,https://news.google.com/rss/articles/CBMiR0FVX3lxTE1sSE9KbmpiWnZmOWd0TzBfRm92V1lObDAteFItaVd0OTBfMXR3R0hmejU3OGs3WDEwTHNLMGNmMnpWM2xTVHJJ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,Accesswire,accesswire_2025-10-22.csv,,Newsroom - ACCESS Newswire,,,,,766.9603082135183
Accesswire,https://news.google.com/rss/articles/CBMigwJBVV95cUxNZ0pWY1BldXNrR0VpdndocjJoeXM5d0VObjBMM1NydjFKR2tadDROVVo1cElYOERuTEw1QkJlTHRVdGZEZHBGYW5XQlU5MDNUWE9NUnNjNXdUa0otVVVIWTU4RmZaZF9tTjh2eFNNd1ZBWFVCRGlEOWVkN0RvQlNBb0lHZFJMaV9yTElZZnFrSXhRQWRZbWF5NC1sNXlpU3ZlQmp5bDRnbXdfWk5lUXRzMU93Z0N6NjJNN3c0bGNZdFpyX1ZFdzUwZnpuVjNjdXNMS1hZZGE2NDd4enFweEViMHBWa0NjUXFZX2FvSV9Qc3QtZHc1Mkx6WDdySWhVOTBLeHJV?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,Accesswire,accesswire_2025-10-22.csv,,Issuer Direct Corporation is Now ACCESS Newswire Inc. and Launches Industry's First Pure Communications SaaS Subscription Model - ACCESS Newswire,,,,,766.9603082135183
Accesswire,https://news.google.com/rss/articles/CBMieEFVX3lxTE9NeWUteVliSm1SbnVINTNLZXJka2wyNDVmNm5Uc1RCcnJCeTk2RlRSUlNoME83dW5ZeFZzQm45d1YxcklFUWMyUGp0OW5ZMjcxeEFGSTdtZk5zTkhLMDhIbVQ1cnNrbWhJc18xM2VLY3E3Rk03Mkdrbg?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,Accesswire,accesswire_2025-10-22.csv,,Aptevo Therapeutics Newsroom - ACCESS Newswire,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOUlRLaVFieHZEbWlaZkp5bE9IQ3ZuSGw0ZVM0QmFJLWdZQWFwb1hnbWJuWDlIVml3Z0wxMXlfYmVCdl92d3ZFUjFjRnRqNFhTdWVuVEhLVW85bkdHLXltM1o2LVlfTjFYUWlqZXJPWnI0OG1JOWxJVG81VzBlUWh6RWYybE92T05CVHFYX2RTeVVFVTVxblNaZno2c1FwWHBZZkFQUklvMnN3YmxUX2lWdEV4Q2tYSlpZWXN4U1RHWG4xLXhCWGVPLXRlU0FYekRaek1oUUlLVmstVFdPRTVnMXdqUTFvRnlNaEg3SW4ybw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,"Attilio Orazi, MD, Presented with the Albert Nelson Marquis Lifetime Achievement Award by Marquis Who's Who - 24-7 Press Release",,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQM3k3Q19oQ21NVlpBUDdWdUNYaHVELUxQQ2pnYWNGd09ldGhrZ0FuMEY3Q0JTMElhWl9odkd2dlFBaUFxYnBrb3p2Ui1sOTVVN2dYU2ZpNUF1bTZLTkJQNzJGam9Ibmx6OFdsWHh6VEkyQU9zT29KMHR6XzJ4Y0VfZm84WWhoRmVKTlBrejRSZkZJWHJya2VBZ1JHc3R1SFpjdFkzaE5VazRfb282MHVoSElGVDJzMGJtdFRRU2E1M3RkU0plTUwyTUlhSTUzdjVGV3c?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Seedium Shares Proven Framework for Building and Scaling Software in the Age of AI - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMinAJBVV95cUxOUE1BbWRlblpiQS1oSUs0SWJKZjV2SHp5ZnhVRmpCaHc0d3VmZk5IS1hPSDExS1ZLblllOE01LVlvbmk1V2RpUkNRRnV5YmtNdld0Q1REd1drVDMyV2JOQmhPY0lIV1o4SXR1SnhzOXNJb2l2YTVPaGFYOFJVdkRhaXNZa2VraGpzUmhXLTJpQjZNMG5YVVk5UkdRczEteklEU25XZ3BFUXFENktDTUJkYnZVSUdObVU5RVJvWXNfV2l4cmFBVWFFc0duY25Cb195S2E2Y2tvbU5sQ1o3aS13TFdpZGNvN3V6cFZiMEkza0NTOW94d2d5cXo2SUg0YlhFZ3J0UUtsSXdxN2hmUXJBUVRMZTUtbjYteHVTOA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,"Cuban/American Artist, & Recovering Senior Corporate Marketer, Unveils New Website and a New Curated Interior Design Store, April Paige Fine Art! - 24-7 Press Release",,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMirwFBVV95cUxPU1VtTkxEVUxWa0ZjY003d0djeXQtZVgtbW1GaDhPdHZQb2dSWEYzcHBPQXFNQU1URWNvTTFZOWplUzdOOEZDamxOZEE4elBhZXZ5VW1WN3FmTmpXY3pjR1lyTnJYUVdySDNDbmxxNFA3b25WTHNyRmNObU01MDFXcXlOZWIzdHp5RjU1QzdJLWZtNlJ2Q3lnOEgxUGhPMFNwelMzXzBwa0JiZF92RFp3?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Renowned Artist Tiffany Pilon Joins LagunaART.com Gallery - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBybHQyZHpUUGZ6NVFQSW0xenNjOHoyQjdKX0VqMjdmMDQ0VE94eUdWdm50MldYRklPb09iQ2FwVU5aek54ZjNVZ0M4bHpzejZ5SllGLWpObmExaE0?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Knowledge Base - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMitAFBVV95cUxNYkpTYmkzanVyMHE3VHdZT1dfVkJ0dmR0RVpIM0xtUnpKVTFqV09raUJwNk5ydzJpbmttYlp1a29HZThGeWkwTDFUNGtuRUxrQ0dNN19uZzViX1NOcU12Vkl6SDQtVUJ6b3J6eUZuRVlJd2o0WEtWalpMT3AxbjRWdC1UeFlUY0FvSmJ4c1FUYXNwSncwNEkzN25wMUg5NF8zNkdQcGFRMm8zVERQVWNDVGtVdnk?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Unique Handmade Holiday Gifts for Anglers from OutCast Lures - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5HMG1VcUdlQ2gyeTlxUzc4bTdEZXJsdGJsbFNiRVRoRjVldDBkWFJFa2JGdzVGQ3h6VzVjaF8yNER5dUlYcmZnd083LUtWT2kxalVQREdXUjNKYVJKLTdnMmpuZ3A?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Mass Media Visibility $479 USD Per Release - 24-7 Press Release,,,,,766.9603082135183
24-7 Press Release,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPcmMtMHFqQXBLOE1tYm1OeER0ZWNIRWR5N3hFSkJKZFd3UUNkQi12anZNUEdkbXotZjJNZlJpUFltdHBldlMtRkZoamE1ZEVFNjFzVE1Qc3FrdTJIVDdkYlBDZGkxcW5zbjM1bmtBSVpodERTc1hoYWVERlR0MWtJSE9HOGlNenFqcFRCZldaeEFLSjF1Yk9QY2FBR2VyWXVhRlB1RHAzT05LLUwzQ19IeTZ5TTVPMVNwYnRCUkRocWhRaHRVYTN1TmEzNEY3YjdUcktuRkxKNnp5dw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,North America,,,,,24-7 Press Release,24-7pressrelease_2025-10-22.csv,,Stephan Rottach Distinguished as a VIP of the Year for Excellence in Business Management - 24-7 Press Release,,,,,766.9603082135183
Asia Presswire,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1EdzU0MFlqYzctbkE1V3g0cXNMV2VVTWVNZHl0M1JzYzI1d1JWUTRxQ1BFbkpoc2VkMG1RZk9wUGhHTEFkRE1aSkxEUENqUFpucWhvbA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Asia-Pacific,,,,,Asia Presswire,asiapresswire_2025-10-22.csv,,Contact Us - Asia Presswire,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOQlpHQURWcXd1Qnh3dUpIdmdnTVhia2tKNFJBZ0tjbUhBRTJ2TWw1ak8xN29Qb21DSTZiVHpoaFhEUEhSaDJFU1doMUl2TVJSdXdwbWc2d0ttdGdNaUR5bWc0bXFubWNLUlJZaFNWTU9YYjZnSkJIQlhOWTVzbmpuTVVUMm9RR243aXdvUHZEWTN4WmczbVdNdmwtbVlJZ1QwR1ZQbENaYmNZNXNIUUlNbWJWU0l0Y0xFTk0wOUx6SGdoQVFscjN4dENtbTlCZFl6?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,Philippine vessel deliberately rams into China Coast Guard ship in waters near Huangyan Dao: spokesperson - africannewsagency.com,,,,,766.9603082135183
Asia Presswire,https://news.google.com/rss/articles/CBMiREFVX3lxTE5lVGQ4LUxHaG5wcEIwME1FYnR4Z3U1cW83dHRVeXdJYWZvTi1RVW1ycjJ6RXhsYnRWVHphTTlmSFA3TEZt?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Asia-Pacific,,,,,Asia Presswire,asiapresswire_2025-10-22.csv,,Press Release Distribution for Asia Corporates & PR Agencies | Asia Presswire - Asia Presswire,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMiswFBVV95cUxOdGpHMWVZUjV3TlBONEROVWlZQ1ZsaE1GYTVvc1dZTUN3U2wtdDNWMFFPWEJ1T2hYcmdzLU13b1ZtUGd0cTlJMU5uYWNWNmh0dFQtanB6bzh4VjcyZkYtbHVUeHQxb0JoRG51MGtEYWlJemxqT082TFZ5eHNQdkxVOTRNTGQwbXY2eFZhelB4aTFQOHRUOUlKM0otQWVtV0d4cVBBX0FMSzdZN2hHS3BJeW5ZUQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,Urgent: Former chief justice Sushila Karki takes office to head Nepal’s interim gov’t - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMijwJBVV95cUxPeG50bFV4UVVhd3BDNE5Bc2labkFzRGJXRWhSczlsb1czLXhQWHNaSkYwSUlUZUNQb1lET0tFWUdRUEZjTnQxb1RTaE81dzdBT3liS0s3aXVXSFpnaHlaLXJZRVM2eTRNa05uMVpXTTlOcHlXSndFYWZnSE95QnZrNDhrbG9yTDJXNGlmLXJBUXRyNnZ3V0dfY3V5WVgxUExYSUlCWFo2aUFKRFYyMUN4dVpmSEE2LVJwajZnSWZXMEdNeWpmbkZsX2h3dnRuQWlickE0YjZZengybTdWV1Q2eWxVQ1U3M1dTcmZhdFpaTUZ4UXMyWFI3QW5ZV1I3RzZrOHFmQ0hkN1l2TG1JSDc0?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,"1ST LEAD German, Turkish ministers signal fresh start ahead of Greece talks By Anindita Ramaswamy and Rachel More, dpa - africannewsagency.com",,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMif0FVX3lxTE9oYjZnR09XWGVkRlhmdTF4YmdnR0RLR0ZKUThJZEd3WmlRR1JOR0xXbm0wcGlTQmg0NGV5VmF2U0VZemEtZ3NQVWM2ZW15bmVRZzA3alJBQ0FRcGtySEZCN3M2Q0haZk9TdGNwNzJWQVQ2ZnZJamMxRVpCVzltakk?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,"Typhoon leaves 14 dead, 18 injured in Taiwan - africannewsagency.com",,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQekNIUWdTOHJseVNOSjJ6dlRjajNGazczaDM0MWtrZndvX2FzRkl4Qk8zd2xMb1NkU1MzOHlYczFpUXNWU1FTRUZKeC1FTWRjUkJTdWhzQW9HcHZjXzVGcUdkOUh5N3k1amtyTXpfcWlQR280bHBtZXVyRng4TllHX1FVYWZWUUNhSldCM1F1alFFODNBSDZ1UFdZUm5wTzQ4cm1SLUdsbldzSG9hUGNIcFEwWF9VWUxpeFFMdVVfb05NM3J1Z2xwRQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,New Zealand signs new partnership agreement with Cook Islands - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMihgFBVV95cUxQeUNBMW5PaklZUXRZLTl6UFh4bF9XZmFUNERhRnFyQjlnR0tjUUZwSS1oZnVXc3ZvZVdmQlBkX3JtdXUydHZWcmxmOFlFMEpIR2pWREJ2SXFGZTh0RnhjckZCX21XUXRoUmc5c0g4b3lFQjZxT3ltbjh5ZkhtOTRXU054UXQ5Zw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,West Pack Lifestyle emerges from business rescue - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMiakFVX3lxTE9rR0E0REVNWUFRdEFhNFdOOUZSQnRuVnVPbHRnMDlocHB1X0lYZzhIQm01UlRXRkwycmNncDNXNDNmTWtJeTV5ajE5ekp0S1gxXzhDUS1mTy1tTHBNSW9TVl9ZalktTnU4Q3c?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,U.S. stocks close higher - africannewsagency.com,,,,,766.9603082135183
African News Agency,https://news.google.com/rss/articles/CBMimwFBVV95cUxOQkJ1VzBBLXZySFlnSFVRZzdPRGhJMnRkeU1NZU1QMDlZLU5JT05qdTMwbHJtRFhUUGlGbHlNVThlOG0wR2dqSE00ekdLY2FRMml5TjJrZkhfcDBRRjQxNHVZbFNnREs5S1JMeUIzSzlsdTlNdzRUbjNLbkhIMEwtbjFiRHF0N0xUSGpvQ05jWXhOZF9jTUdKTDU5QQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Africa,,,,,African News Agency,ana_2025-10-22.csv,,"5.3-magnitude quake hits 282 km ENE of Lospalos, Timor Leste: USGS - africannewsagency.com",,,,,766.9603082135183
